StationCode,Watershed,SampleID,SizeFraction_AW,SampleGross_AW,SampleType_AW,Number,LabSampleID,Length.mm,Width.mm,PlasticType_Final,Category_Final,Color_Final,Raman.ID,Remove_Flag
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2064,176,1.164,0.018,,Fiber,White,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,1990,102,0.654,0.018,,Fiber,Dark Blue,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2290,402,0.468,0.129,Rubber,Fragment,Black,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2336,448,,,,Fiber,Blue,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2356,468,0.187,0.014,,Fiber,Dark Blue,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2300,412,0.888,0.393,Rubber,Fragment,Black,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2402,514,0,0,,Fiber,Clear,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2129,241,0.256,0.224,Rubber,Fragment,Black,Carbon Black,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2454,566,0,0,,Fiber,Clear,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2068,180,2.387,0.017,,Fiber,Grey,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,1941,53,0.558,0.134,Rubber,Fragment,Black,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2287,399,1.232,0.119,Rubber,Fragment,Black,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2193,305,1.559,0.016,,Fiber,Clear,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2062,174,1.589,0.016,,Fiber,Dark Blue,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2226,338,1.413,0.129,Rubber,Fragment,Black,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,1936,48,1.105,0.011,,Fiber,Dark Blue,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2322,434,0.423,0.26,Unknown,Film,Yellow,Folinic acid calcium salt,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,1989,101,2.449,0.024,,Fiber,Grey,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2234,346,0.228,0.175,,Fragment,Red,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2058,170,1.175,0.026,,Fiber,Red,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2181,293,2.413,0.017,,Fiber,Red,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,1943,55,0.489,0.073,Rubber,Fragment,Black,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2212,324,0.718,0.065,,Fiber,Clear,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2372,484,0.138,0.137,Glass,Sphere,Clear,glass,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,1970,82,,0.018,Anthropogenic (unknown base),Fiber Bundle,Blue,Amido Black 10B,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2408,520,0.356,0.031,,Fiber,Clear,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2106,218,0.554,0.129,Rubber,Fragment,Black,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2345,457,0.155,0.148,Rubber,Fragment,Black,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2209,321,0,0,,Fiber,Clear,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,1954,66,0.282,0.161,Rubber,Fragment,Black,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2056,168,1.082,0.037,,Fiber,Clear,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2461,573,0,0,,Fiber,Blue,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2018,130,0.354,0.077,Rubber,Fragment,Black,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,1901,13,2.366,0.02,,Fiber,Clear,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,1906,18,0.567,0.013,,Fiber,Dark Blue,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2272,384,0.428,0.284,Rubber,Fragment,Black,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2230,342,1.431,0.019,,Fiber,Dark Blue,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2170,282,2.559,0.017,,Fiber,Clear,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2109,221,0.238,0.177,Rubber,Fragment,Black,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2335,447,0.182,0.015,,Fiber,Dark Blue,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2438,550,0.259,0.022,,Fiber,Clear,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2449,561,0.586,0.029,,Fiber,Clear,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2397,509,0.887,0.012,,Fiber,Clear,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2153,265,0,0,,Fiber,Black,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2069,181,4.169,0.019,,Fiber,Clear,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2428,540,0.297,0.022,,Fiber,Blue,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,1898,10,0.49,0.023,,Fiber,Dark Blue,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2117,229,0.231,0.164,Rubber,Fragment,Black,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,1895,7,1.947,0.231,Rubber,Fragment,Black,Synthetic resin based paint (poor match),Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,1927,39,0.38,0.195,,Film,White,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2333,445,0.689,0.023,,Fiber,Clear,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2119,231,0.284,0.239,Rubber,Fragment,Black,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2365,477,0.3,0.194,Rubber,Fragment,Black,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2398,510,0,0,,Fiber,Clear,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,1995,107,0.654,0.376,,Film,Brown,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2197,309,1.76,0.028,,Fiber,Dark Blue,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,1918,30,1.305,0.026,,Fiber,Clear,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2395,507,0.243,0.153,Rubber,Fragment,Black,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2284,396,0.419,0.142,Rubber,Fragment,Black,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,1963,75,1.361,0.03,Anthropogenic (unknown base),Fiber,Grey,Sirius Light Green BTL,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2446,558,0.998,0.017,,Fiber,Clear,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2215,327,1.405,0.017,,Fiber,Blue,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2467,579,0,0,,,,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2323,435,0.157,0.155,Glass,Sphere,Clear,glass,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2135,247,0.348,0.185,Rubber,Fragment,Black,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2425,537,0.722,0.033,,Fiber,Clear,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2245,357,0.321,0.211,Rubber,Fragment,Black,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2122,234,,0,Rubber,Fragment,Black,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2387,499,0,0,,Fiber,Blue,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2306,418,0.402,0.286,Rubber,Fragment,Black,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,1913,25,1.566,0.026,,Fiber,Clear,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2177,289,0.537,0.113,Rubber,Fragment,Black,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2097,209,,0,Rubber,Fragment,Black,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2312,424,0.436,0.13,Rubber,Fragment,Black,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2220,332,2.654,0.019,,Fiber,Dark Blue,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2313,425,0.326,0.154,Rubber,Fragment,Black,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2023,135,0.409,0.091,Rubber,Fragment,Black,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2343,455,0.572,0.134,Rubber,Fragment,Black,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2265,377,0.339,0.193,,Fragment,Red,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,1974,86,0.514,0.375,Rubber,Fragment,Black,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2307,419,0.367,0.136,Rubber,Fragment,Black,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2114,226,1.05,0.017,,Fiber,Dark Blue,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2239,351,0.312,0.189,Rubber,Fragment,Black,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,1950,62,0.542,0.258,Rubber,Fragment,Black,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2030,142,0.311,0.201,Wool,Film,White,Wool,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,1900,12,0.322,0.124,Rubber,Fragment,Black,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,1944,56,0.397,0.145,Rubber,Fragment,Black,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2354,466,0.603,0.147,Rubber,Fragment,Black,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,1998,110,1.165,0.019,,Fiber,Clear,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2383,495,1.91,0.024,,Fiber,White,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2381,493,0.197,0.019,,Fiber,Purple,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2178,290,0.584,0.01,,Fiber,Red,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2382,494,1.565,0.037,,Fiber,White,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2050,162,0.908,0.021,,Fiber,Black,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2280,392,0.417,0.186,Rubber,Fragment,Black,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2415,527,2.206,0.018,,Fiber,Clear,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2125,237,0.366,0.153,Rubber,Fragment,Black,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2074,186,0.514,0.083,Rubber,Fragment,Black,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2255,367,0.18,0.106,Rubber,Fragment,Black,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2299,411,0.481,0.359,Rubber,Fragment,Black,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2009,121,7.013,0.026,,Fiber,Clear,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2417,529,0.472,0.018,,Fiber,Clear,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,1987,99,0.445,0.363,,Fragment,Grey,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2079,191,1.5,0.048,Rubber,Fragment,Black,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2210,322,0.903,0.026,,Fiber,Clear,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,1967,79,0.27,0.113,,Fiber,Black,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,1980,92,0.229,0.134,Rubber,Fragment,Black,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2086,198,0.359,0.21,Rubber,Fragment,Black,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2031,143,0.657,0.091,Rubber,Fragment,Black,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2154,266,0.994,0.016,,Fiber,Dark Blue,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2403,515,0.906,0.023,,Fiber,Clear,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2448,560,0.422,0.015,,Fiber,Clear,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,1983,95,1.365,0.122,Rubber,Fragment,Black,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2270,382,0.287,0.171,Rubber,Fragment,Black,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2094,206,0.397,0.237,Rubber,Fragment,Black,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2267,379,0.289,0.196,Rubber,Fragment,Black,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,1915,27,0.783,0.016,,Fiber,Clear,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2142,254,0.542,0.008,,Fiber,Clear,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2275,387,0.291,0.181,Rubber,Fragment,Black,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2465,577,0,0,,Fiber,Clear,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2028,140,0.602,0.187,Rubber,Fragment,Black,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2046,158,0.615,0.011,,Fiber,Black,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,1890,2,0.453,0.015,Anthropogenic (unknown base),Fiber,Dark Blue,Amido Black 10B,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2222,334,2.292,0.015,,Fiber,Dark Blue,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2066,178,0.26,0.225,,Fragment,Pink,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2024,136,0.317,0.177,,Film,Clear,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,1976,88,0.726,0.172,Rubber,Fragment,Black,Ivory Black,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2035,147,0.22,0.098,Rubber,Fragment,Black,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2089,201,0.963,0.23,,Fragment,Orange,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2251,363,1.29,0.088,Rubber,Fragment,Black,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,1924,36,1.453,0.018,,Fiber,Clear,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2241,353,0.34,0.231,Rubber,Fragment,Black,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2291,403,0.449,0.279,Rubber,Fragment,Black,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2384,496,2.199,0.026,,Fiber,White,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,1914,26,2.994,0.03,,Fiber,Clear,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2292,404,0.339,0.132,Rubber,Fragment,Black,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2196,308,0.317,0.178,Rubber,Fragment,Black,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2459,571,0,0,,Fiber,Blue,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2371,483,0.355,0.011,,Fiber,Clear,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2368,480,0.611,0.045,,Fiber,Clear,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2217,329,0.136,0.013,,Fiber,Blue,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2252,364,,0,Rubber,Fragment,Black,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2228,340,0.316,0.139,,Fragment,Yellow,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2334,446,1.74,0.03,,Fiber,Blue,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2051,163,1.256,0.027,,Fiber,Dark Blue,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2303,415,0.285,0.223,Rubber,Fragment,Black,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2347,459,0.581,0.077,Rubber,Fragment,Black,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2309,421,,,Rubber,Fragment,Black,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2162,274,1.613,0.016,,Fiber,Clear,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2149,261,0.62,0.022,,Fiber,Clear,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,1973,85,5.077,0.031,,Fiber,Red,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2096,208,0.232,0.163,Rubber,Fragment,Black,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2328,440,0.763,0.02,,Fiber,Clear,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2095,207,,0,Rubber,Fragment,Black,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2102,214,0.175,0.138,Rubber,Fragment,Black,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2141,253,2.624,0.025,,Fiber,Clear,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2249,361,0.411,0.258,Rubber,Fragment,Black,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,1932,44,1.499,0.027,Cellulosic,Fiber,White,Cellulose,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2364,476,0.54,0.006,,Fiber,Purple,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2115,227,0.256,0.249,Rubber,Fragment,Black,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2049,161,1.414,0.018,,Fiber,White,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2088,200,0.301,0.191,Rubber,Fragment,Black,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2105,217,0.961,0.183,Rubber,Fragment,Black,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2276,388,0.316,0.157,Rubber,Fragment,Black,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2452,564,0.381,0.017,,Fiber,Clear,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2016,128,0.196,0.193,Rubber,Fragment,Black,Ivory Black,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,1928,40,2.519,0.018,,Fiber,Red,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2111,223,,0,,Fiber,Clear,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2362,474,0.199,0.136,Rubber,Fragment,Black,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,1935,47,0.565,0.008,,Fiber,Red,,Count
Line 12J at mouth to 12K,Line 12J,125uM-17-POC-130,125um-355um,Field,Field,2359,471,0,0,,Fiber,Dark Blue,,Count
